policy,memory_budget_mib,epsilon,delta,session_id,count,p95_ttft_ms,mean_ttft_ms,p95_quality_loss,mean_quality_loss,mean_kv_cache_memory_mib,violation_rate
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-016,5.0,217.45785791426897,148.88437138870358,,,4.489501953125,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-020,5.0,209.0432927943766,149.9720787629485,,,4.488818359375,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-021,5.0,210.25831601582468,162.05632002092898,,,4.70380859375,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-025,5.0,185.75770291499794,140.15575698576868,,,4.422509765625,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-026,5.0,202.55021704360843,160.51127682439983,,,4.79677734375,
utility_dynamic,120.258,0.05,0.1,hybrid-session-002,5.0,43091.67118296772,8750.166077857464,,,3.55400390625,
utility_dynamic,120.258,0.05,0.1,hybrid-session-003,5.0,200.63892216421664,147.39713361486793,,,3.472998046875,
utility_dynamic,120.258,0.05,0.1,hybrid-session-004,5.0,202.27103610523045,163.15840920433402,,,3.715673828125,
utility_dynamic,120.258,0.05,0.1,hybrid-session-005,5.0,207.30578294023871,155.88575680740178,,,3.514697265625,
utility_dynamic,120.258,0.05,0.1,hybrid-session-006,5.0,219.53439293429255,168.76910119317472,,,4.05576171875,
utility_dynamic,120.258,0.05,0.1,hybrid-session-009,5.0,179.13770698942244,136.96581218391657,,,3.537255859375,
utility_dynamic,120.258,0.05,0.1,hybrid-session-010,5.0,191.65894901379943,136.95013681426644,,,3.707470703125,
utility_dynamic,120.258,0.05,0.1,hybrid-session-013,5.0,216.35386301204562,138.4812045842409,,,3.62373046875,
utility_dynamic,120.258,0.05,0.1,hybrid-session-016,5.0,212.5352241564542,140.34919715486467,,,3.7078125,
utility_dynamic,120.258,0.05,0.1,hybrid-session-020,5.0,208.38030311279,148.19344505667686,,,3.665087890625,
utility_dynamic,120.258,0.05,0.1,hybrid-session-021,5.0,212.3876118566841,149.57283795811236,,,3.85751953125,
utility_dynamic,120.258,0.05,0.1,hybrid-session-025,5.0,184.9977259989828,133.85584941133857,,,3.725927734375,
utility_dynamic,120.258,0.05,0.1,hybrid-session-026,5.0,208.39683106169105,160.7345131225884,,,3.93955078125,
full_lru,120.258,0.1,0.05,hybrid-session-002,5.0,42501.48517096415,8601.930366536602,,,8.4,
full_lru,120.258,0.1,0.05,hybrid-session-003,5.0,159.97589891776443,117.7136346232146,,,7.6234375,
full_lru,120.258,0.1,0.05,hybrid-session-004,5.0,168.5226820409298,128.06196841411293,,,9.0234375,
full_lru,120.258,0.1,0.05,hybrid-session-005,5.0,162.6968819182366,118.9216532278806,,,8.35625,
full_lru,120.258,0.1,0.05,hybrid-session-006,5.0,213.6742880102247,131.35484512895346,,,10.4234375,
full_lru,120.258,0.1,0.05,hybrid-session-009,5.0,163.69232581928372,116.18860932067037,,,7.6125,
full_lru,120.258,0.1,0.05,hybrid-session-010,5.0,166.92709899507463,118.76177159138024,,,8.1046875,
full_lru,120.258,0.1,0.05,hybrid-session-013,5.0,163.63403014838696,113.80704827606678,,,7.809375,
full_lru,120.258,0.1,0.05,hybrid-session-016,5.0,210.94125602394342,131.23948639258742,,,9.05625,
full_lru,120.258,0.1,0.05,hybrid-session-020,5.0,150.74808290228248,117.22971457056701,,,8.6625,
full_lru,120.258,0.1,0.05,hybrid-session-021,5.0,190.88306999765337,131.51648822240531,,,9.3296875,
full_lru,120.258,0.1,0.05,hybrid-session-025,5.0,151.78256714716554,119.32507129386067,,,8.1265625,
full_lru,120.258,0.1,0.05,hybrid-session-026,5.0,216.59321198239923,140.95418020151556,,,9.7671875,
static_best,120.258,0.1,0.05,hybrid-session-002,5.0,41544.50475998595,8441.818379781023,,,4.37294921875,
static_best,120.258,0.1,0.05,hybrid-session-003,5.0,200.06733806803823,149.21036483719945,,,4.161376953125,
static_best,120.258,0.1,0.05,hybrid-session-004,5.0,205.31241199932992,163.15588960424066,,,4.558544921875,
